post_id,h1,h2,h3,h4,h5,h6,h7,h8,title,reasoning
5ff2832600000000010063f0,0,0,0,0,0,0,0,0,Girl’s talk真心话碎碎念✈️ 错过再等一年,标题和封面没有明显的心理钩子
61f68f2f000000002103c81b,0,0,0,0,0,0,0,0,快来捡漏手慢无🙊 发现2⃣个清宝藏铺,标题和封面展示商品折扣信息，激发购买欲望
621b877900000000010295c0,0,0,0,0,0,0,0,0,太爽了吧！超厉害的省钱秘密！看完省下一个亿,标题强调省钱，内容提供具体省钱方法
63f6e3330000000013010a72,0,1,0,0,0,0,0,0,写小说必备工具：专治词汇量匮乏，文笔不好,标题和封面信息暗示了内容的实用性和吸引力，符合hook2（Gain Appeal
63f743c5000000001300fafe,0,0,0,0,0,0,0,0,鱼丸的书桌介绍来了🤗,标题和封面展示书桌，无明显心理钩子
63f749f90000000013031e65,0,0,0,0,0,0,0,0,两人共同努力的第二套房、不敢发朋友圈的家,FAILED_TO_PARSE_JSON
63f74e4e00000000130335b1,1,0,1,0,0,0,0,0,血泪教训😭全屋定制坑人地方太多了‼️,标题和封面图暗示了装修过程中的问题和不满，符合FOMO和信息缺口的钩子。
63f820da0000000013009224,0,0,0,0,0,0,0,0,麻雀虽小五脏俱全,标题描述了小空间的温馨布置，没有明显心理钩子
63f8392d0000000014027f6a,0,0,0,0,0,0,0,0,深蹲进阶‼️从半蹲到全蹲，我做对了什么,标题和封面展示了健身动作的对比，暗示了进步。
63f861c1000000001303c6e1,0,0,0,0,0,0,0,0,极简风客厅｜没想到亮面砖通铺既简约又通透,标题未提供具体信息，仅描述了客厅的装修风格和效果。
63f8635f00000000130166f4,0,0,0,0,0,0,0,0,案例专辑❤️学习 | 厂区更新,标题和封面信息完整，无明显心理钩子
63f8c49300000000270018eb,0,0,0,0,0,0,0,0,“乡村振兴”话题范文积累,标题未提供，无法分析心理钩子
63f8cbd5000000001303e2db,0,0,0,0,0,0,0,0,减肥干货｜瘦了二十斤的经验分享,对比前后体重变化，激发观众关注。
63f94b290000000011012acf,0,0,0,0,0,0,0,0,🍃气质可比五官重要多了 开肩薄背-练好体态,标题强调气质比五官更重要，暗示不练体态会错过提升气质的机会。
63f9f8760000000014026ccb,0,0,0,0,0,0,0,0,3.6版本卡池复刻角色！有你想要的角色吗？,标题和封面未提供明确的FOMO、信息缺口、新颖性或社会比较等心理钩子
63faaa4f000000001300936d,0,1,0,0,0,0,0,0,极限拉扯,标题和封面信息暗示了成就的达成，符合hook2（Gain Appeal）
63fb0b1f000000001303e428,0,0,0,0,0,0,0,0,小户型就做原木风吧，有阳光的时候很舒服😌,标题和描述强调了小户型的舒适性和实用性，没有明显的心理钩子。
