post_id,h1,h2,h3,h4,h5,h6,h7,h8,title,reasoning
5ff2832600000000010063f0,1,0,0,0,0,1,0,0,Girl’s talk真心话碎碎念✈️ 错过再等一年,错过再等一年，FOMO；girl's t
61f68f2f000000002103c81b,1,1,1,0,0,0,0,0,快来捡漏手慢无🙊 发现2⃣个清宝藏铺,手慢无，FOMO；捡漏，gain；2个，
621b877900000000010295c0,1,1,0,1,1,1,0,0,太爽了吧！超厉害的省钱秘密！看完省下一个亿,省钱秘密，省一个亿，太爽了吧！
63f6e3330000000013010a72,1,1,0,0,0,0,0,0,写小说必备工具：专治词汇量匮乏，文笔不好,h1:文笔不好是损失。h2:必备工具。
63f743c5000000001300fafe,0,0,0,0,0,0,0,0,鱼丸的书桌介绍来了🤗,
63f749f90000000013031e65,1,1,0,0,0,0,1,0,两人共同努力的第二套房、不敢发朋友圈的家,不敢发朋友圈，暗示不行动的代价。第二套房
63f74e4e00000000130335b1,1,0,1,0,0,0,0,0,血泪教训😭全屋定制坑人地方太多了‼️,血泪教训，不看会有损失。坑人地方太多了，
63f820da0000000013009224,0,0,0,0,0,0,0,0,麻雀虽小五脏俱全,
63f8392d0000000014027f6a,0,1,1,1,1,0,0,0,深蹲进阶‼️从半蹲到全蹲，我做对了什么,h2:进阶；h3:提问；h4:进阶；h5
63f861c1000000001303c6e1,0,1,0,1,0,0,0,0,极简风客厅｜没想到亮面砖通铺既简约又通透,简约又通透是好处；没想到是反常。
63f8635f00000000130166f4,0,1,0,0,1,0,0,0,案例专辑❤️学习 | 厂区更新,学习案例，gain appeal。图片有
63f8c1d20000000012032891,1,0,0,0,0,0,0,0,因为这个水母我可能一个赛季不敢玩蛋仔了,不玩蛋仔了，损失游戏体验
63f8c49300000000270018eb,0,1,0,0,0,0,0,0,“乡村振兴”话题范文积累,范文积累，可以获得写作好处
63f8cbd5000000001303e2db,1,1,0,0,1,0,1,0,减肥干货｜瘦了二十斤的经验分享,不看减肥经验会错过变瘦的机会；能获得减肥
63f94b290000000011012acf,1,1,0,0,1,0,1,0,🍃气质可比五官重要多了 开肩薄背-练好体态,h1:不练体态会影响气质；h2:练好体态
63f9f8760000000014026ccb,1,0,1,0,0,1,0,0,3.6版本卡池复刻角色！有你想要的角色吗？,FOMO：有你想要的角色吗？Inform
63faaa4f000000001300936d,0,0,0,0,0,1,0,0,极限拉扯,高星局，游戏群体标签
63fb0b1f000000001303e428,0,1,0,0,0,0,0,0,小户型就做原木风吧，有阳光的时候很舒服😌,原木风，舒服，属于gain appeal
63fb4b9a0000000013033498,0,1,0,1,0,0,1,0,木工说: 真佩服你为了打柜子 还特意学画图！,h2:学画图打柜子是技能；h4:佩服；h
63fb616b000000001303f1a3,1,0,1,0,0,1,0,0,麻了麻了已经无从下手了家人们,h1: 不看就无法通过考试。h3: 提问
63fc10dd0000000013010d59,0,1,1,1,0,0,0,0,媳妇嘴馋校门口炸串，100元做的吓一跳！,获得美食，价格吓一跳，反常
63fc5bfb000000000800fa66,1,0,0,0,0,1,0,0,长期以来，我们的教师观多少有些问题,教师群体，不行动的代价，教师观问题
63fc76ed0000000013034982,0,1,0,0,0,1,0,0,一次谷子桌面收纳开箱！,收纳开箱，属于gain。谷子是群体标签。
63fd950d0000000013004d3c,1,0,0,0,0,1,0,0,🈲绝对不能和同事说的8句话❗职场社交禁,不看帖子会说错话，祸从口出。职场社交是群
63fda221000000001203c802,1,1,0,0,0,0,0,0,分享一个减脂期也能吃的抹茶酱！！,减脂期也能吃，否则不能吃（代价），gai
63fdd3a5000000000800fda8,1,1,1,0,0,0,0,0,一个小细节能让你家瞬间变高级！,h1:不看会错过变高级的机会。h2:变高
63fe2ed60000000011011e91,0,0,0,1,0,0,0,0,会计转行摆摊的第7天,会计转行摆摊，反常。
63fe48da000000000800d387,0,0,0,0,0,0,0,0,春天的第一条仙女裙,
63fee9e4000000000800d954,1,0,0,0,0,0,0,0,看完第八集久久不能从情绪中出来💧,看完第八集，暗示不看会错过精彩内容。
64000353000000000800d341,1,1,0,1,0,1,0,0,厦门的小马尔代夫🏝️本地人的小众景点,h1:错过小众景点；h2:景点推荐；h4
64014e010000000013036e75,0,1,0,0,0,0,0,0,🎺甜蜜庆典小旗子🎉送朋友的永远不觉得麻烦,送朋友不觉得麻烦，是好处。
6401a0eb0000000027028610,0,1,0,0,0,0,0,0,《乌梅子酱》光遇简谱,提供简谱，学习技能。
6401c9b70000000013034699,0,0,0,1,1,0,0,0,你们是认真的吗，这是自带杯？！,电饭煲装咖啡，反常；自带杯vs电饭煲
6404458b00000000130151cc,0,1,0,0,0,0,0,0,家宴｜8道春天时令菜2小时花费173元（附教程,花费173元，属于省钱，gain app
64047bdd00000000270291e1,0,1,0,0,0,1,0,0,宿舍美食大赏🥣,宿舍美食，gain appeal，宿舍群
6404a61b000000001203e91e,0,1,0,0,0,1,0,0,175 146微胖｜早春氛围感辣妹穿搭🎐请查收！,穿搭技巧，辣妹穿搭，群体标签。
64060cad000000000800e44b,1,1,0,1,0,0,0,0,杭州西湖边！！7个菜95r😭😭！！！,低价，不去就亏了；竟然这么便宜
640617350000000013036938,1,1,1,0,0,0,0,0,不极致但舒适！simple pieces全系测评！,h1:老公嫌弃，不行动的代价。h2:平价
64068a19000000001300f638,0,1,0,0,0,1,0,0,🇯🇵学美容学生的粉色房间分享,分享房间，gain。美容学生，群体标签。
64068c990000000014026d70,1,0,1,0,0,0,0,0,公务员面试：帮忙帮出了麻烦怎么办？,h1:不行动的代价是惹麻烦；h3:提问
6406acf70000000013035f5c,1,1,0,0,0,0,0,0,🆘那些陪我瘦了20斤的低卡好物合集～,瘦20斤，不行动会胖，低卡好物
6406cf180000000013033ea6,1,1,0,1,0,1,0,0,教资科二超高频考点,h1:不看会错过考点。h2:能获得考点信
64072c240000000013005abc,0,1,1,0,0,1,0,0,花费3.2💰00后实习生下班如何快速吃上饭！,h2:快速吃上饭；h3:如何；h6:00
640747000000000013016c25,0,0,0,1,0,0,0,0,原来恋爱脑➕粘人精是纯爱顶配啊,纯爱顶配属于比较新奇的说法
6407526d000000001300be22,1,1,0,1,0,1,1,0,5篇笔记涨粉10w，我做梦都不敢这么想,h1:涨粉10w，不做梦不敢想；h2:涨
6407535a000000002701112f,0,0,0,0,0,0,0,0,台中咖啡廳踩點,
640842690000000013014e14,1,0,0,0,0,0,0,0,来重庆🚉拍完李子坝轻轨还有更好看的小黄楼,还有更好看的小黄楼，FOMO
64084dde000000001402513d,0,1,1,0,0,0,0,0,保持饥饿感不仅仅会让你瘦,标题暗示了保持饥饿感的好处，且信息不完整
640854ca000000001300a2ac,0,0,0,0,0,0,0,0,寄生世界（33）：寄生等级达到5阶段,
6408a15d0000000027013919,0,1,0,0,0,0,0,0,实习报告怎么写 | 阿欢给你一步到位✨,一步到位，属于获得技能。
6408a916000000000703b988,1,1,0,1,1,0,1,0,🔥一周瘦一圈🔥全程无跑跳,一周瘦一圈是gain appeal，前后
640949ff000000001203e582,1,1,0,0,1,0,0,0,两手攀足固肾腰，八段锦易错动作解析,易错动作，不做会错失好处。正误对比。
6409663f000000001300938b,1,1,1,0,0,1,1,0,重庆本地人爱吃的40家小面！你们吃过几家？,h1:没吃过损失；h2:获得美食；h3:
64096fad00000000130152b3,0,0,0,0,0,0,0,0,入夏咯/短袖裙子穿一穿,
6409b38e000000001300113e,0,1,1,0,0,0,0,0,Vlog/㊙️制豪华版酸辣粉&荠菜包子&灌汤肉包,豪华版酸辣粉，信息缺口，想知道怎么做
6409c2ce000000002700342a,1,1,0,0,0,0,0,0,宝子们！我腿瘦了！,瘦了暗示不行动的代价，瘦腿是好处
6409cfca0000000013003880,1,1,0,1,0,0,0,0,终于！吃到临海这家超火的台湾菜啦！,超火，终于吃到，gain，fomo
6409d17d0000000014024051,1,1,0,0,1,0,1,0,瘦70斤饮食技巧篇，想在夏天前瘦必看❗️,h1:夏天前瘦必看，否则错过机会；h2:
6409f6a0000000000800f17e,0,1,1,0,0,1,0,0,我被爸爸说的谎话 感动了,标题感动了，信息缺口。给爸爸做饭，家庭群
640a6bc600000000130352a3,0,1,0,0,0,0,0,0,职场人设是个好东西,标题直接说明了好处，职场人设是个好东西
640a8a150000000013000408,0,1,0,0,0,0,0,0,教资语文科三案例分析题模板,模板属于技能，能获得好处
640aa99200000000130320b3,1,0,0,0,0,0,0,0,當香港的霓虹燈招牌越來越少.,霓虹灯招牌越来越少，暗示了不行动的代价
640aada70000000013011d15,0,1,0,1,0,0,0,0,这棵茶花简直就是人间香奈儿我的梦中情花,人间香奈儿，梦中情花，新奇，美好。
640ab298000000001301379c,0,1,0,1,0,0,0,0,怎么回事呀！又有书生气又有小心机的感觉！,书生气和小心机是好处，怎么回事呀是反常
640abf31000000001402645b,0,1,0,0,0,0,0,0,巨型玫瑰气球，春天的感觉立马来啦 | 📍洛阳,春天感觉，是好处。
640ac8c8000000002702b957,0,1,0,0,0,0,0,0,喜欢的裤子分享✨工装裤/灯笼裤/牛仔裤🎧,分享喜欢的裤子，属于gain appea
640ad72c000000001300e405,0,1,0,0,0,0,0,0,粉丝说：你家真的好漂亮！,展示漂亮的家，能获得美的享受。
640af41800000000130109bc,0,1,0,0,0,0,0,0,奶派甜心 软软糯糯哒～,奶派甜心，软软糯糯，是正面意向
640afb8f0000000012031412,0,1,0,1,0,1,0,0,尝试一个新look 🫧•͈ᴗ⁃͈★小个子西装搭配,新look，小个子，新奇，群体标签。
640affb10000000013002caf,0,1,0,0,0,1,0,0,实习生下班如何十分钟做一顿饭！,实习生群体，节省时间，获得美食
640b044c000000001300fccb,0,0,0,0,0,0,0,0,喝完这杯我就要去打盹儿了～,
640b09da000000001300b951,1,1,1,0,0,1,1,0,体会到了谢娜瘦20斤的快乐！不仅如此还发现,h1:瘦20斤的快乐，暗示不行动的损失；
640b2a29000000002702992f,1,1,1,0,0,1,0,0,如何激发他对你的分享欲？,h1:不看会错过方法；h2:获得方法；h
640b2baf0000000013011ad5,1,1,0,0,0,1,0,0,每个月做好账记得会计科目自查 新手收藏🔥,h1:新手收藏，不做有损失；h2:做好账
640b2dc9000000000800c5d6,0,1,0,0,1,0,0,0,红枣造型馒头✨ 简单易学 一口一个超满足😋,简单易学，超满足，gain appeal
640b4bb5000000001303547e,1,1,0,0,0,0,1,1,明星博主纯欲泳衣合集🧊这身材我先流口水🤤,h1:流口水暗示不看会错过好身材；h2:
640bd7670000000011010d39,0,1,0,0,0,0,0,0,蔬菜花园 搭架子,搭架子，可以获得蔬菜。
640bd83a00000000130036bd,0,0,0,0,0,0,0,0,周末大饭店复工,
