post_id,title,1,2,3,4,5,6,7,8
6424de4a00000000270128f8,终于看到男主被拒绝也这么清醒了……,0,0,0,0,0,0,0,0
6474a8db000000001300e667,学小提琴的妹妹🎻,0,0,0,0,0,0,0,0
679b2c9c00000000290091dd,哈佛研究的逆龄行为清单,0,1,0,0,0,0,0,1
6852b8be0000000011000fc6,哈佛最新研究证实：维D具有显著抗衰的作用,0,1,0,0,0,0,0,1
68e7cb4b000000000302047d,华为天才少年计划面经 (已通过),0,1,0,0,0,0,0,1
68e7d09d000000000301cf5f,三星📱有什么功能是你用了很久才知道的⁉️,1,1,1,0,0,1,0,0
68e7e4a1000000000402b168,10点睡和11点睡的区别｜1小时差出一个世界,0,0,1,0,1,0,1,0
68e864110000000007031009,上海天气可以穿吊带跨年了,0,0,0,0,0,0,0,0
68e87b9b0000000007008b0d,我才知道原来微信总部是在广州不在深圳！！,0,0,0,0,0,0,0,0
68e8d3fa0000000004007eb0,New zealand photo,0,0,0,0,0,0,0,0
68e8d7c60000000003023916,这就是北京‼️都市感真正的天花板🥺🥺,0,0,0,1,0,0,0,0
68ea23ea0000000005002e07,妈 你能不能找点正经事做？,0,0,1,0,0,0,0,0
68eb2511000000000300d13e,宝宝，真的好爱你😭,0,0,0,0,0,0,0,0
68eb7ce000000000070343a3,西岸滨江疯狂动物城第二季装置🥰,0,0,0,0,0,0,0,0
68eb873800000000040078d9,上海还是太超前了...虹桥机场飞深圳等候区,0,0,1,1,0,0,0,0
68ec4a0a00000000040031e2,NBA🏀2025澳門中國賽,0,0,0,0,0,0,0,0
68ec592b0000000007037031,九子夺嫡——康熙boys出道战,0,0,0,0,0,0,0,0
68ec6216000000000300c1a7,我对租客非常不好意思，其实人家很开心,0,0,1,0,1,0,0,0
68ec70f30000000007015653,上海新展 | 触到内心超治愈的展览,0,1,0,0,0,0,0,0
68ec7c130000000007033614,上海5块钱以下的快乐……,0,1,1,0,0,0,0,0
68ecb9fe0000000007036a9d,下个月的苏州，将迎来封神级别的中式秋景🍁,0,0,0,1,0,0,0,0
68ecbb9200000000040168cc,来上海就为了这10秒！好强的宿命感BGM,0,0,1,1,0,0,0,0
68ecbd86000000000303b778,下个月开始的北海道，将迎来封神级别的冬天,0,0,0,1,0,0,0,0
68ece70d000000000301a78d,宋雨琦帅起来没男生什么事儿,0,0,0,0,0,0,0,0
68ee04400000000003038064,🫗我在景德镇烧了超可爱的jelly cup！！,0,0,0,0,0,0,0,0
68ee072a000000000400549e,惊呆了！全文都是脏话的论文获得极佳并发表,0,0,0,1,1,0,0,0
68ee1c790000000007036e4b,失业478天😢有多少人跟我一样躲在出租屋,0,0,1,0,0,1,0,0
68ee3c800000000007001a51,随拍,0,0,0,0,0,0,0,0
68eefdd90000000007015017,25.10老舍故居柿子红了小鸟忙着埋头炫饭,0,0,0,0,0,0,0,0
68efa836000000000301d959,三星手机有什么功能是你用了很久才发现的,0,1,1,0,0,1,0,0
68f0a7560000000005039d97,在意大利感叹人类文明怎么可以繁荣成这样🥹,0,0,0,1,0,0,0,0
68f0b6ee000000000400330b,上海秋天🍁超级J人整理的9⃣️条赏秋路线,0,1,0,0,0,0,0,0
68f11eb30000000007015dbb,oppo更新之后感觉一下就上来了,0,0,0,0,0,0,0,0
68f1a1cc000000000401458c,已升级为大学生的妈妈啦,0,0,0,0,0,0,0,0
68f22275000000000700de5f,已经开始期待了！上海深秋的银杏cafe🍂……,0,1,1,0,0,0,0,0
68f2246c0000000004029e47,为什么有的人生活费才两三千却过得很潇洒啊,0,0,0,0,1,1,1,0
68f323b10000000003038849,我想养一只小狗🐶,0,0,0,0,0,0,0,0
68f3786d0000000003039e06,本以为外滩够美了，直到去了浦东lalaland…,0,0,1,0,1,0,0,0
68f382d00000000005013034,VIVO手机有什么功能是你用很久才发现的‼️,0,0,1,0,0,0,0,0
68f3b8f5000000000700322e,生长痛（一些少年心事）,0,0,1,0,0,0,0,0
68f3f6eb0000000007020b9a,小红书怎么就莫名其妙地战胜了抖音？,0,0,1,0,0,0,0,0
68f489ba0000000005000ad3,属于青岛的Lalaland🎆🌄,0,0,0,0,1,0,0,0
68f56fc80000000005011feb,第一批受害的iPhone17出现了,0,0,0,0,0,0,0,0
68f6fcdd00000000030185c7,阿勒泰的秋天🍂美疯了！！！！！！！！！！！！！！,0,1,0,0,0,0,0,0
68f774fd000000000302ea35,上海秋天Citywalk！！太好拍🍁…（附地址）,0,1,0,0,0,0,0,0
68f7853b00000000050118f8,上海最佳dating地点,0,1,0,0,0,0,0,0
68f79875000000000703503f,在朋友家吃过一次，被惊艳到了,0,0,0,1,0,0,0,0
68f8692b000000000300d0b1,一个人 凌晨五点 梧桐大道,0,0,0,0,0,0,0,0
68f887670000000007035123,北京秋天🍂在胡同里喝咖啡才是正经事☕️,0,1,0,0,1,1,0,0
68f88b480000000004006298,“你眉目如当年 流转我心间”,0,0,0,0,0,0,0,0
68f88c100000000004028974,担心你们错过的枫叶秘境🍁所以我继续分享,0,1,0,0,0,0,0,0
68f896fa00000000040200a8,改名成功啦！！,0,0,0,0,0,0,0,0
68f8ab040000000004000e82,今天的世纪大道好像澳洲啊,0,0,0,0,0,0,0,0
68f8aeba00000000030342e5,已经开始期待下个月的共青森林公园了......,0,0,1,0,0,0,0,0
68f8b3160000000005013879,？我就说为什么让我穿成这样 还非要坐地铁,0,0,0,0,0,0,0,0
68f985df0000000007023beb,小短手掏掏掏,0,0,0,0,0,0,0,0
68f99c5900000000030399f2,提升网感，每日一次主播赏析,0,1,0,0,0,0,0,0
68f9fa8a000000000301a642,1945年希特勒逃亡到南极地下基地,0,0,0,0,0,0,0,0
68fa2790000000000702387f,我感觉爱比钱重要,0,0,0,0,0,0,0,0
68fa3f7c0000000007036e69,提高精神质量第一步-卸载短视频软件,0,1,0,0,0,0,0,0
68fb196e000000000700951e,世界文学史上最封神的比喻是？,0,0,1,1,0,0,0,0
68fb486e0000000005032fa0,留学vLoG｜放纵后的快速掉秤🔜液断+早起健身,0,0,0,0,0,1,0,0
68fb9cc0000000000301912f,45块钱买了个破烂,0,0,1,0,1,0,0,0
68fc1e27000000000703bacc,上海这些好看的小房子到底是谁在住啊……,0,0,0,0,0,0,1,0
68fc34550000000004021456,“鲁迅曾经救了一个中国，现在再救一次吧,0,0,1,0,0,0,0,1
68fcb4e70000000007035673,上海入秋后一定要喝的10杯绝美咖啡！,0,1,0,0,0,0,0,0
68fccd7a000000000301fc45,火车上预订了一个大床房😃,0,0,0,0,0,0,0,0
68fde9e400000000070374ff,真正懂手机的人，会用哪个品牌🤔,0,0,0,0,0,0,0,0
68fe11390000000007035986,被单杀了。,0,0,0,0,0,0,0,0
68fe16b700000000040173c5,10.26实况🍂北平之秋杀疯了！！,0,0,0,1,0,0,0,0
68fe4b390000000007034fdb,有些人一辈子都当不了站姐,0,0,0,0,0,1,0,0
68ff4524000000000700f28f,今天在wm上班当鬼,0,0,0,0,0,0,0,0
68ff54f3000000000702351e,该怎么跟他解释 这真的不是猫爬架！,0,0,0,0,1,0,0,0
68ff64a500000000070163d3,合集）整理一些上海适合秋天拍照的地方🍁,0,1,0,0,1,0,0,0
68ff9635000000000503b179,又是一年秋了,0,0,0,0,0,0,0,0
69002d190000000005010c95,上海什么地方适合带仇人去,0,0,0,0,0,0,0,0
69007c740000000007001957,到底是谁可以体面吃完大象三明治,0,0,1,0,0,0,0,0
69008c310000000005000ede,奇奇怪怪 可可爱爱🐾,0,0,0,0,0,0,0,0
6900c5c30000000007038e6c,猫生第一次地铁表白被拒！,0,0,0,0,0,0,0,0
